"","Naplan$ACARA.SML.ID","School Name","ratio","sport_index","teach_edu_index","tech_index","stu_atd","teach_tenure","State","Postcode","School Sector","School Type","Geolocation","ICSEA","Bottom SEA Quarter (%)","Lower Middle SEA Quarter (%)","Upper Middle SEA Quarter (%)","Indigenous Enrolments (%)","Language Background Other Than English - Yes (%)","Naplan$NAPLAN","Median_age_persons","Median_mortgage_repay_monthly","Median_tot_prsnl_inc_weekly","Median_rent_weekly","Median_tot_fam_inc_weekly","Average_num_psns_per_bedroom","Median_tot_hhd_inc_weekly","Average_household_size"
"1779",41627,"St Michael's Primary School",14.9782608695652,52,78,81,87,16.74,"NSW","2153","Catholic","Primary","Major Cities",1105,5,20,34,0,37,530.700987752581,43,1300,708,200,1761,0.8,1386,2.5
"1780",41740,"Our Lady of Lourdes Primary School",19.0909090909091,64,76,78,88,13.55,"NSW","2153","Catholic","Primary","Major Cities",1116,4,16,32,0,33,530.811640295121,39,2340,837,620,2091,0.9,1748,2.4
"1781",41750,"Holy Cross Primary School",15.6,65,78,81,91,14.04,"NSW","2768","Catholic","Primary","Major Cities",1106,5,17,33,1,49,518.302633266005,47,1863,824,273,2211,0.8,1835,2.6
"1782",43165,"St Patrick's Primary School",11.9166666666667,59,78,60,88,14.4,"NSW","2148","Catholic","Primary","Major Cities",1042,21,28,30,1,54,515.552345326181,42,1820,551,300,1466,0.8,1108,2.4
"1783",41664,"St Michael's Primary School",14.6,71,74,74,88,10.97,"NSW","2148","Catholic","Primary","Major Cities",1050,17,28,31,2,59,504.00177818534,41,2600,697,450,2125,0.9,1841,2.9
"1784",41775,"Chisholm Catholic Primary School",12.59375,41,71,72,87,19.38,"NSW","2756","Catholic","Primary","Major Cities",1006,26,42,24,6,12,497.918837043242,35,2185,795,460,2048,1.1,1910,2.6
"1785",41784,"St Bernadette's Primary School",13.5588235294118,65,76,76,88,14.73,"NSW","2154","Catholic","Primary","Major Cities",1136,3,12,28,1,47,512.481723416635,44,1500,706,250,1794,0.7,1362,2.4
"1786",43204,"Corpus Christi Primary School",14.2777777777778,61,77,68,89,14.75,"NSW","2749","Catholic","Primary","Major Cities",1033,20,34,30,5,20,533.717963366066,47,1000,490,200,1311,0.8,1057,2.4
"1787",41701,"St John Vianney's Primary School",13.0740740740741,57,75,71,89,13.54,"NSW","2767","Catholic","Primary","Major Cities",1081,9,21,35,1,66,521.482274467341,37,2000,597,380,1610,1,1540,3
"1788",41753,"St Bernadette's Primary School",11.25,58,73,72,86,13.33,"NSW","2117","Catholic","Primary","Major Cities",1073,13,26,31,1,53,500.585133946997,45,1590,713,275,1853,0.7,1431,2.5
"1789",41764,"Our Lady of The Way Primary School",10.21875,55,72,65,90,11.97,"NSW","2750","Catholic","Primary","Major Cities",1051,14,32,34,4,4,521.320037841464,34,1872,829,390,2087,0.8,1756,2.6
"1790",43189,"Trinity Catholic Primary School",11.2727272727273,65,76,87,89,13.75,"NSW","2759","Catholic","Primary","Major Cities",1012,25,39,27,7,30,518.110666747042,46,1950,654,450,1638,0.9,1364,2.5
"1791",41635,"St Anthony's Primary School",13.8214285714286,55,77,51,87,15.72,"NSW","2145","Catholic","Primary","Major Cities",1107,8,16,29,0,62,511.710694999567,52,953,575,198,1394,0.7,1043,2.2
"1792",41722,"St Finbar's Primary School",8.55,56,76,70,87,14.52,"NSW","2773","Catholic","Primary","Major Cities",1107,6,17,35,2,7,525.929434615659,45,1590,713,275,1853,0.7,1431,2.5
"1793",41749,"St Francis of Assisi Primary School",10.6153846153846,70,88,61,86,20.36,"NSW","2761","Catholic","Primary","Major Cities",1038,20,29,30,6,55,504.607657188808,47,2080,678,400,1792,0.8,1329,2.2
"1794",41782,"Holy Trinity Primary School",10.3333333333333,56,74,59,86,10.98,"NSW","2142","Catholic","Primary","Major Cities",1027,23,27,28,2,79,527.823100190883,43,1773,855,260,2185,0.8,1799,2.6
"1795",43178,"Holy Family Primary School",8.71428571428571,67,73,67,86,17.35,"NSW","2142","Catholic","Primary","Major Cities",1004,35,35,20,1,66,512.059209018848,35,3467,1571,650,3779,1,3092,2.3
"1796",41644,"Our Lady Queen of Peace Primary School",14.8035714285714,56,76,83,87,13.14,"NSW","2145","Catholic","Primary","Major Cities",1061,15,28,33,2,43,507.530097611679,43,1300,708,200,1761,0.8,1386,2.5
"1797",41652,"St Patrick's Primary School",12.9230769230769,54,69,65,86,16.35,"NSW","2161","Catholic","Primary","Major Cities",1024,25,34,28,2,75,519.059662522238,41,1100,617,230,1444,0.7,1153,2.4
"1798",41655,"St Oliver's Primary School",11.3333333333333,43,70,59,86,16.35,"NSW","2150","Catholic","Primary","Major Cities",1083,10,19,33,0,44,515.456089077087,39,2695,870,480,2514,0.8,2166,2.9
"1799",41675,"St Canice's Primary School",5.26666666666667,68,73,72,88,11.13,"NSW","2780","Catholic","Primary","Major Cities",1063,12,27,29,0,32,520.105596141879,37,2970,1005,550,2562,1,2148,2.5
"1800",43181,"Our Lady of The Rosary Primary School",14.6666666666667,66,79,67,92,15.91,"NSW","2155","Catholic","Primary","Major Cities",1105,5,18,33,1,39,535.716049244738,44,2809,836,570,2486,0.9,2163,2.8
"1801",53155,"St Madeleine's Primary School",14.0769230769231,65,72,86,88,13.69,"NSW","2156","Catholic","Primary","Major Cities",1065,11,29,36,2,12,534.37833262204,43,1950,707,468,1787,0.8,1466,2.6
"1802",41660,"St Joseph's Primary School",12.6086956521739,47,73,87,86,16.8,"NSW","2747","Catholic","Primary","Major Cities",1013,28,28,25,9,38,537.414533825476,37,1098,880,190,2232,0.7,1702,2.3
"1803",41723,"St Bernadette's Primary School",9.80952380952381,69,83,66,87,20.6,"NSW","2147","Catholic","Primary","Major Cities",1041,19,30,31,4,38,498.473253079715,39,867,820,175,1988,0.8,1627,2.6
"1804",43188,"Our Lady of The Nativity Primary School",7.9375,59,75,75,87,10.9,"NSW","2783","Catholic","Primary","Major Cities",1063,14,24,35,4,6,516.445020439091,36,2250,746,410,2387,0.8,1938,2.7
"1805",41681,"Holy Family Primary School",9.12,78,71,72,86,12.13,"NSW","2745","Catholic","Primary","Inner Regional",1023,23,40,27,2,6,517.967610862546,36,867,770,160,1685,0.8,1358,2.4
"1806",41702,"St Andrews Primary School",14.3529411764706,58,76,60,87,13.22,"NSW","2148","Catholic","Primary","Major Cities",1074,11,26,33,1,63,511.903230190783,43,1300,607,300,1413,0.7,1125,2.3
"1807",41758,"St Margaret Mary's Primary School",14.2307692307692,61,72,68,93,13.67,"NSW","2160","Catholic","Primary","Major Cities",1042,20,31,31,1,76,517.245218563971,43,1733,674,380,1602,0.8,1346,2.5
"1808",41767,"Sacred Heart Primary School",11.75,54,71,74,86,14.96,"NSW","2770","Catholic","Primary","Major Cities",990,40,27,22,2,87,519.093354666505,41,1200,722,240,1732,0.7,1319,2.5
"1809",41781,"St Monica's Primary School",13.1333333333333,53,75,79,87,11.2,"NSW","2151","Catholic","Primary","Major Cities",1116,4,16,31,1,57,515.814791212379,45,1651,664,280,1841,0.8,1414,2.5
"1810",43162,"Christ The King Primary School",13.4166666666667,56,82,73,91,13.8,"NSW","2151","Catholic","Primary","Major Cities",1096,6,21,34,0,51,528.365727389758,36,1937,787,380,2135,0.8,1639,2.3
"1811",41642,"St Patrick's Primary School",14.75,56,71,72,87,14.73,"NSW","2150","Catholic","Primary","Major Cities",1103,4,17,39,1,55,505.388672779086,37,2100,790,400,1942,1,1689,2.5
"1812",52831,"St Nicholas of Myra Primary School",9.86666666666667,47,73,72,86,13.68,"NSW","2750","Catholic","Primary","Major Cities",1056,15,24,33,5,31,524.23966066023,39,1733,763,350,1990,0.8,1590,2.5
"1813",41665,"St Mary MacKillop Primary School",15.6538461538462,57,73,67,89,11.47,"NSW","2750","Catholic","Primary","Major Cities",1039,18,32,31,6,14,507.371668388121,39,1733,763,350,1990,0.8,1590,2.5
"1814",41689,"Good Shepherd Primary School",12.7142857142857,49,72,77,87,17.82,"NSW","2761","Catholic","Primary","Major Cities",1028,22,32,30,4,67,515.408942972032,31,2080,653,320,1662,0.9,1411,3
"1815",41745,"Mary Immaculate Primary School",18.1714285714286,58,79,67,88,13.99,"NSW","2763","Catholic","Primary","Major Cities",1090,8,22,34,2,35,528.003079372071,47,1133,620,230,1479,0.7,1165,2.3
"1816",43192,"St Monica's Primary School",11.6666666666667,57,73,63,87,14.88,"NSW","2753","Catholic","Primary","Major Cities",1019,24,36,29,5,23,516.996602473944,48,1888,732,370,1863,0.7,1553,2.5
"1817",41679,"St John's Primary School",11.2941176470588,63,72,76,91,16.46,"NSW","2765","Catholic","Primary","Major Cities",1085,11,21,29,3,67,531.523694468229,43,1083,746,200,1799,0.8,1404,2.5
"1818",41695,"St Aidan's Primary School",12.21875,56,74,62,86,15.99,"NSW","2766","Catholic","Primary","Major Cities",1047,21,27,30,1,83,531.033496122711,35,1567,896,320,2077,0.8,1662,2.4
"1819",41773,"St Mary's Primary School",14.6538461538462,64,88,92,90,13.45,"NSW","2116","Catholic","Primary","Major Cities",1081,10,20,34,2,43,523.743703699935,36,1302,756,270,1753,0.7,1279,2.1
"1820",41779,"Holy Spirit Primary School",14.8695652173913,59,74,61,86,14.83,"NSW","2759","Catholic","Primary","Major Cities",1029,23,35,28,2,45,522.301627951804,39,1733,763,350,1990,0.8,1590,2.5
"1821",43160,"Our Lady of The Rosary Primary School",12,49,75,57,86,21.06,"NSW","2760","Catholic","Primary","Major Cities",1017,27,30,26,2,65,507.06187480823,55,1517,571,360,1359,0.7,1079,2.2
"1822",43202,"Our Lady of Lourdes Primary School",15,75,78,74,90,18.63,"NSW","2147","Catholic","Primary","Major Cities",1072,10,25,36,2,44,526.793952582103,39,2500,880,430,2410,1,1889,2.5
"1823",41643,"St Thomas Aquinas Primary School",11.6875,62,72,65,88,14.24,"NSW","2777","Catholic","Primary","Major Cities",1093,7,22,35,3,12,508.779779638753,50,1083,528,220,1324,0.7,934,2.1
"1824",41772,"Our Lady of Mount Carmel Primary School",12.7333333333333,51,79,74,88,19.7,"NSW","2145","Catholic","Primary","Major Cities",1088,11,21,30,1,58,531.133483140632,52,2000,792,400,1966,0.7,1501,2.2
"1825",41760,"Sacred Heart Primary School",15.6666666666667,50,81,75,89,14.15,"NSW","2145","Catholic","Primary","Major Cities",1081,9,23,34,1,57,524.387676284264,43,1300,708,200,1761,0.8,1386,2.5
"1826",41762,"St Matthew's Primary School",10.9615384615385,63,74,69,86,16.39,"NSW","2756","Catholic","Primary","Major Cities",1019,24,37,25,6,15,519.672122475678,46,1300,559,290,1327,0.7,1021,2.3
"1827",41766,"St Paul the Apostle Primary School",13.2758620689655,52,78,83,88,17.51,"NSW","2153","Catholic","Primary","Major Cities",1100,5,21,35,1,26,508.277651817908,35,2221,814,450,2043,1.1,1800,2.5
"1828",41769,"Bethany Catholic Primary School",13.2142857142857,84,73,71,88,13.76,"NSW","2745","Catholic","Primary","Major Cities",1045,15,33,33,4,21,516.107127038859,55,1517,571,360,1359,0.7,1079,2.2
"1829",43196,"St Joseph's Primary School",13.304347826087,65,77,81,87,11.41,"NSW","2762","Catholic","Primary","Major Cities",1094,8,21,33,1,45,517.116173860137,36,1302,756,270,1753,0.7,1279,2.1
"1830",41691,"St Angela's Primary School",16.8611111111111,50,71,74,90,16.49,"NSW","2154","Catholic","Primary","Major Cities",1132,2,12,33,0,25,518.225970250191,36,1302,756,270,1753,0.7,1279,2.1
"1831",41717,"St John XXIII Catholic College (Primary)",16.7916666666667,55,73,92,89,12.57,"NSW","2768","Catholic","Primary","Major Cities",1108,4,19,34,0,39,516.365195897277,33,2026,504,380,1489,1.1,1384,3.2
"1832",41669,"Holy Family Primary School",8.5,41,74,58,84,11.24,"NSW","2770","Catholic","Primary","Major Cities",937,56,27,12,18,33,505.823595917246,29,3000,1023,600,3418,1,2440,2.1
"1833",41710,"St Patrick's Catholic Primary School",12.3684210526316,50,73,58,89,13.45,"NSW","2077","Catholic","Primary","Major Cities",1125,3,12,33,2,55,493.745967992107,52,953,575,198,1394,0.7,1043,2.2
"1834",41715,"Maria Regina Catholic Primary School",11.1428571428571,47,80,75,88,12.95,"NSW","2107","Catholic","Primary","Major Cities",1100,6,19,35,3,11,526.185682878291,53,2108,757,400,1947,0.7,1574,2.4
"1835",43197,"St Cecilia's Catholic Primary School",11,75,77,77,92,20.87,"NSW","2093","Catholic","Primary","Major Cities",1169,1,6,25,0,14,507.544715875436,44,3033,906,550,2777,0.8,2595,3.2
"1836",41551,"St Bernard's Catholic Primary School",13.4,69,81,74,88,20.85,"NSW","2082","Catholic","Primary","Major Cities",1124,3,14,32,0,20,533.497369610168,48,1733,735,300,1922,0.7,1516,2.5
"1837",43364,"St Gerard's Catholic Primary School",12.2173913043478,59,81,64,87,23.97,"NSW","2118","Catholic","Primary","Major Cities",1143,3,10,28,0,43,497.567137756752,49,1638,687,322,1756,0.7,1348,2.4
"1838",40819,"Our Lady of Dolours Catholic Primary School",14.12,77,79,80,91,12.71,"NSW","2067","Catholic","Primary","Major Cities",1150,2,9,25,0,80,524.055563005232,43,1257,714,230,1688,0.7,1257,2.3
"1839",41355,"St Rose Catholic Primary School",12.6875,70,78,73,90,10.13,"NSW","2097","Catholic","Primary","Major Cities",1134,2,10,34,0,26,505.360257143836,44,1387,755,222,1949,0.8,1518,2.6
"1840",41356,"St Martin's Catholic Primary School",6.41176470588235,72,76,65,89,15.17,"NSW","2085","Catholic","Primary","Major Cities",1124,5,18,27,0,26,514.486432542018,39,1625,805,290,2061,0.7,1526,2.4
"1841",43365,"St Kevin's Catholic Primary School",10.4444444444444,53,68,67,88,15.92,"NSW","2099","Catholic","Primary","Major Cities",1098,4,21,38,1,66,512.712394233926,36,867,770,160,1685,0.8,1358,2.4
"1842",41365,"Our Lady Help of Christians Catholic Primary School",7.53846153846154,56,72,76,88,12.32,"NSW","2120","Catholic","Primary","Major Cities",1156,3,7,23,0,81,526.833722496892,36,867,770,160,1685,0.8,1358,2.4
"1843",41398,"Our Lady of Good Counsel Catholic Primary School",11.8571428571429,58,73,75,87,13.44,"NSW","2087","Catholic","Primary","Major Cities",1141,2,9,29,2,28,511.131155558939,30,1733,841,380,2332,0.8,2042,2.7
"1844",43421,"St Patrick's Catholic Primary School",14.1851851851852,59,81,69,89,17.13,"NSW","2250","Catholic","Primary","Major Cities",1077,9,26,34,3,36,514.548762106654,42,2434,897,500,2520,0.8,2188,2.8
"1845",41414,"St John the Baptist Catholic Primary School",8.55,62,77,65,89,15.85,"NSW","2096","Catholic","Primary","Major Cities",1138,1,12,30,0,16,522.629491279971,44,1094,672,250,1568,0.7,1228,2.4
"1846",43449,"Holy Cross Catholic Primary School",11.125,60,72,68,88,14.86,"NSW","2251","Catholic","Primary","Major Cities",1073,9,28,36,3,6,515.667348589152,55,1083,490,240,1206,0.7,885,2.1
"1847",41522,"St Brendan's Catholic Primary School",12,51,72,90,86,13.79,"NSW","2259","Catholic","Primary","Major Cities",1005,24,39,27,11,3,535.268334505238,48,1733,735,300,1922,0.7,1516,2.5
"1848",52671,"Holy Family Catholic Primary School",10.7,73,73,63,90,16.86,"NSW","2070","Catholic","Primary","Major Cities",1177,1,5,20,0,60,520.022317327947,55,1861,648,390,1600,0.7,1267,2.2
"1849",41254,"St Mary's Catholic Primary School",13,60,76,66,90,15.02,"NSW","2095","Catholic","Primary","Major Cities",1158,1,7,26,1,29,512.516732730159,51,1300,537,270,1345,0.8,1013,2.3
"1850",41668,"St Kieran's Catholic Primary School",8.94736842105263,49,76,77,85,15.12,"NSW","2093","Catholic","Primary","Major Cities",1126,1,13,38,0,23,526.963294762599,44,1387,755,222,1949,0.8,1518,2.6
"1851",41690,"Sacred Heart Catholic Primary School",14.5925925925926,52,80,75,88,17.04,"NSW","2103","Catholic","Primary","Major Cities",1103,3,19,37,1,28,519.239730757446,40,1200,831,220,1953,0.8,1630,2.6
"1852",41699,"St Joseph's Catholic Primary School",9.52941176470588,63,71,80,86,13.98,"NSW","2101","Catholic","Primary","Major Cities",1098,6,21,37,1,23,539.929356091763,40,2200,934,437,2470,0.8,2122,2.7
"1853",41700,"St John the Apostle Catholic Primary School",9.83333333333333,69,75,64,88,12.49,"NSW","2099","Catholic","Primary","Major Cities",1097,5,22,34,0,25,543.921564326236,41,1200,722,240,1732,0.7,1319,2.5
"1854",43195,"St Philip Neri Catholic Primary School",8.375,74,72,90,90,14.37,"NSW","2063","Catholic","Primary","Major Cities",1177,1,6,22,0,26,529.849089457241,43,3400,975,720,3328,0.8,2794,3
"1855",41696,"St Agatha's Catholic Primary School",12.2105263157895,73,75,90,91,12.86,"NSW","2120","Catholic","Primary","Major Cities",1132,6,10,28,1,48,534.729599065088,37,2175,829,400,2169,0.8,1886,2.8
"1856",41697,"Sacred Heart Catholic Primary School",11.7894736842105,78,71,78,92,19.7,"NSW","2073","Catholic","Primary","Major Cities",1176,1,5,22,0,29,506.411335903047,48,1733,735,300,1922,0.7,1516,2.5
"1857",41703,"Corpus Christi Catholic Primary School",10.8333333333333,78,72,76,93,12.51,"NSW","2075","Catholic","Primary","Major Cities",1132,2,12,32,0,34,524.292452792922,38,2950,1593,575,3627,1,2615,2
"1858",43164,"Our Lady Star of The Sea Catholic Primary School",14.5641025641026,65,71,75,90,14.15,"NSW","2260","Catholic","Primary","Major Cities",1095,5,20,35,5,14,527.425413477284,45,1590,713,275,1853,0.7,1431,2.5
"1859",41290,"Our Lady of the Rosary Catholic Primary School",14.1219512195122,66,75,60,88,12.28,"NSW","2261","Catholic","Primary","Major Cities",1054,12,32,33,6,6,543.744636631493,44,1291,713,220,1805,0.7,1351,2.4
"1860",41802,"St Mary's Catholic Primary School",13.8157894736842,48,71,63,87,11.13,"NSW","2263","Catholic","Primary","Major Cities",1035,15,34,33,10,10,514.329292571781,32,1712,521,350,1285,1.4,1227,3.1
"1861",43234,"St John Fisher Catholic Primary School",14.3076923076923,63,74,79,86,24.38,"NSW","2261","Catholic","Primary","Major Cities",1052,9,32,37,7,9,512.508106985583,43,2275,1129,400,2916,0.8,2575,2.8
"1862",41298,"Prouille Catholic Primary School",12.1578947368421,68,73,79,91,11.35,"NSW","2076","Catholic","Primary","Major Cities",1162,1,7,24,0,37,524.612899135762,44,1387,755,222,1949,0.8,1518,2.6
"1863",41730,"Our Lady of the Rosary Catholic Primary School",12.6296296296296,76,71,55,90,16.41,"NSW","2077","Catholic","Primary","Major Cities",1150,2,9,28,1,57,530.130887905251,49,1083,704,200,1759,0.7,1253,2.2
"1864",40513,"Our Lady of Perpetual Succour Catholic Primary School",7.8125,70,72,74,92,13.36,"NSW","2073","Catholic","Primary","Major Cities",1158,0,8,26,0,28,534.412900051189,35,1567,896,320,2077,0.8,1662,2.4
"1865",41428,"St Thomas' Catholic Primary School",14,60,72,66,89,10.15,"NSW","2068","Catholic","Primary","Major Cities",1159,1,5,26,0,24,520.633115448354,40,1636,749,320,1911,0.7,1418,2.3
"1866",41442,"St John the Baptist Catholic Primary School",11.8222222222222,64,72,68,88,9.81,"NSW","2256","Catholic","Primary","Major Cities",1071,10,24,39,5,18,513.308006628777,33,2500,1143,500,2500,1.2,2158,2.3
"1867",43456,"Our Lady of the Rosary Catholic Primary School",14.9615384615385,45,70,66,87,11.94,"NSW","2250","Catholic","Primary","Major Cities",1073,10,25,34,4,24,514.785080881911,38,3467,1568,725,4245,1,3185,2.2
"1868",41408,"St Cecilia's Catholic Primary School",11.5,44,72,66,87,15.08,"NSW","2259","Catholic","Primary","Major Cities",1030,17,36,30,8,17,527.506527179083,42,2417,1243,465,3117,0.8,2926,2.9
"1869",41423,"St Joseph's Primary School",8.71428571428571,68,67,62,86,21.47,"NSW","2423","Catholic","Primary","Inner Regional",982,33,33,19,20,4,511.749584322606,34,1647,724,330,1786,0.8,1470,2.5
"1870",41444,"St Joseph's Primary School",6.33333333333333,52,72,61,87,11.61,"NSW","2328","Catholic","Primary","Inner Regional",1002,33,32,21,4,4,514.688755059866,52,1177,631,200,1486,0.7,1146,2.2
"1871",41453,"St Joseph's Primary School",10.5384615384615,46,68,57,87,13.34,"NSW","2420","Catholic","Primary","Inner Regional",1012,23,35,27,12,4,512.346388718364,36,867,770,160,1685,0.8,1358,2.4
"1872",41387,"St Joseph's Primary School",6.83333333333333,56,77,72,87,15.01,"NSW","2422","Catholic","Primary","Inner Regional",993,24,32,33,17,0,531.918588125732,47,1133,620,230,1479,0.7,1165,2.3
"1873",43170,"Holy Spirit Primary School",13.3571428571429,51,78,65,88,18.07,"NSW","2327","Catholic","Primary","Major Cities",1002,29,38,24,7,12,510.353862008406,34,2200,757,520,2291,0.9,2309,3.6
"1874",41366,"St John's Primary School",11.1764705882353,60,70,85,88,12.46,"NSW","2299","Catholic","Primary","Major Cities",1084,14,20,29,5,27,524.647489132503,49,1083,646,220,1572,0.7,1169,2.3
"1875",41388,"St Columban's Primary School",11.7142857142857,57,75,58,87,13.63,"NSW","2304","Catholic","Primary","Major Cities",1034,26,28,27,2,36,502.584638752083,39,1764,560,350,1522,0.8,1251,2.6
